Seed,Scheme,Approach,k_best,base_estimator,Missing_Percent,Accuracy,Balanced_Acc,F1,ROC_AUC
1,MAR1,label_propagation,,,48.12,0.6710526315789473,0.6276378488767869,0.7641509433962265,0.7016110732924893
1,MAR2,naive,,,54.3,0.7960526315789473,0.7285001134558657,0.8634361233480177,0.7705922396187882
1,MAR2,self_training,1.0,SVC,54.3,0.7894736842105263,0.774449739051509,0.8504672897196262,0.8257317903335603
1,MAR2,self_training,1.0,LogisticRegression,54.3,0.7828947368421053,0.5937145450419786,0.8705882352941177,0.7989562060358522
1,MAR2,self_training,1.0,RandomForestClassifier,54.3,0.6842105263157895,0.6532788745178126,0.7714285714285715,0.7501701837985024
1,MAR2,self_training,1.0,XGBClassifier,54.3,0.7828947368421053,0.7280462899931927,0.852017937219731,0.762423417290674
1,MAR2,label_propagation,,,54.3,0.8157894736842105,0.6914000453823463,0.8842975206611571,0.8068981166326299
1,MNAR,naive,,,49.89,0.75,0.6723394599500794,0.831858407079646,0.7794417971409122
1,MNAR,self_training,1.0,SVC,49.89,0.7631578947368421,0.7147719537100068,0.8363636363636363,0.7973678239164965
1,MNAR,self_training,1.0,LogisticRegression,49.89,0.7105263157894737,0.6709779895620603,0.794392523364486,0.7556160653505786
1,MNAR,self_training,1.0,RandomForestClassifier,49.89,0.8223684210526315,0.7881778987973678,0.8778280542986425,0.8820058997050148
1,MNAR,self_training,1.0,XGBClassifier,49.89,0.8157894736842105,0.6830043113228954,0.8852459016393442,0.8019060585432268
1,MNAR,label_propagation,,,49.89,0.6973684210526315,0.6369412298615837,0.7889908256880734,0.7311095983662355
2,None,Oracle,,,0.0,0.7763157894736842,0.6816428409348764,0.853448275862069,0.7973678239164965
2,MCAR_0.2,naive,,,20.75,0.8092105263157895,0.7121624687996368,0.8765957446808511,0.8239164964828681
2,MCAR_0.2,self_training,1.0,SVC,20.75,0.8157894736842105,0.7333787156796006,0.8793103448275862,0.8261856137962332
2,MCAR_0.2,self_training,1.0,LogisticRegression,20.75,0.743421052631579,0.6511232130701157,0.8296943231441049,0.7730882686634899
2,MCAR_0.2,self_training,1.0,RandomForestClassifier,20.75,0.8421052631578947,0.7342863626049467,0.9,0.8491036986612208
2,MCAR_0.2,self_training,1.0,XGBClassifier,20.75,0.7697368421052632,0.6772180621738144,0.8484848484848485,0.7914681189017472
2,MCAR_0.2,label_propagation,,,20.75,0.8421052631578947,0.709099160426594,0.9024390243902439,0.8173360562741093
2,MCAR_0.5,naive,,,49.89,0.7828947368421053,0.6776718856364874,0.8595744680851064,0.7243022464261403
2,MCAR_0.5,self_training,1.0,SVC,49.89,0.8355263157894737,0.7298615838438847,0.895397489539749,0.8250510551395507
2,MCAR_0.5,self_training,1.0,LogisticRegression,49.89,0.8026315789473685,0.6825504878602224,0.875,0.8420694349897889
2,MCAR_0.5,self_training,1.0,RandomForestClassifier,49.89,0.8223684210526315,0.6958248241434082,0.8888888888888888,0.8019060585432267
2,MCAR_0.5,self_training,1.0,XGBClassifier,49.89,0.756578947368421,0.6935557068300431,0.8340807174887892,0.7708191513501248
2,MCAR_0.5,label_propagation,,,49.89,0.7631578947368421,0.6140231449965963,0.8524590163934426,0.6721125482187429
2,MCAR_0.8,naive,,,81.46,0.7171052631578947,0.5494667574313592,0.8244897959183674,0.6941229861583844
2,MCAR_0.8,self_training,1.0,SVC,81.46,0.7302631578947368,0.5079419105967778,0.8416988416988417,0.6841388699795778
2,MCAR_0.8,self_training,1.0,LogisticRegression,81.46,0.7828947368421053,0.7196505559337418,0.8533333333333334,0.789199001588382
2,MCAR_0.8,self_training,1.0,RandomForestClassifier,81.46,0.6842105263157895,0.686861810755616,0.7623762376237624,0.7122759246653053
2,MCAR_0.8,self_training,1.0,XGBClassifier,81.46,0.7171052631578947,0.7173814386203767,0.7902439024390244,0.6904923984570003
2,MCAR_0.8,label_propagation,,,81.46,0.6381578947368421,0.5719310188336737,0.7441860465116279,0.5300658044020876
2,MAR1,naive,,,48.34,0.743421052631579,0.6259360108917631,0.8340425531914893,0.6757431359201271
2,MAR1,self_training,1.0,SVC,48.34,0.756578947368421,0.6515770365327888,0.8412017167381974,0.7869298842750171
2,MAR1,self_training,1.0,LogisticRegression,48.34,0.7763157894736842,0.6900385749943272,0.8521739130434782,0.7252098933514863
2,MAR1,self_training,1.0,RandomForestClassifier,48.34,0.743421052631579,0.6763104152484684,0.8251121076233184,0.7665078284547311
2,MAR1,self_training,1.0,XGBClassifier,48.34,0.7828947368421053,0.7280462899931927,0.852017937219731,0.8164284093487633
2,MAR1,label_propagation,,,48.34,0.6842105263157895,0.5945087361016564,0.7857142857142857,0.6786929884275018
2,MAR2,naive,,,48.57,0.7697368421052632,0.6940095302927161,0.8458149779735683,0.7626503290220105
2,MAR2,self_training,1.0,SVC,48.57,0.756578947368421,0.7607215793056501,0.821256038647343,0.8291354663036078
2,MAR2,self_training,1.0,LogisticRegression,48.57,0.7960526315789473,0.7368958475153166,0.8622222222222222,0.7867029725436806
2,MAR2,self_training,1.0,RandomForestClassifier,48.57,0.75,0.7311095983662355,0.8207547169811321,0.7880644429316995
2,MAR2,self_training,1.0,XGBClassifier,48.57,0.7894736842105263,0.7408668028137055,0.8558558558558559,0.7960063535284774
2,MAR2,label_propagation,,,48.57,0.7763157894736842,0.6984343090537781,0.8508771929824561,0.7538007714998866
2,MNAR,naive,,,50.99,0.7894736842105263,0.7156796006353529,0.8596491228070176,0.7737690038574994
2,MNAR,self_training,1.0,SVC,50.99,0.7171052631578947,0.6670070342636714,0.8018433179723502,0.7054685727252099
2,MNAR,self_training,1.0,LogisticRegression,50.99,0.6973684210526315,0.6873156342182891,0.7766990291262136,0.7036532788745178
2,MNAR,self_training,1.0,RandomForestClassifier,50.99,0.7697368421052632,0.6856137962332652,0.8471615720524017,0.773995915588836
2,MNAR,self_training,1.0,XGBClassifier,50.99,0.756578947368421,0.6599727705922396,0.8398268398268398,0.7572044474699342
2,MNAR,label_propagation,,,50.99,0.5986842105263158,0.6209439528023599,0.680628272251309,0.6224188790560472
3,None,Oracle,,,0.0,0.8092105263157895,0.7373496709779896,0.8733624454148472,0.8609031086907194
3,MCAR_0.2,naive,,,20.09,0.7960526315789473,0.7033129112775129,0.8669527896995708,0.8674835488994781
3,MCAR_0.2,self_training,1.0,SVC,20.09,0.7894736842105263,0.6904923984570002,0.8632478632478633,0.8298162014976175
3,MCAR_0.2,self_training,1.0,LogisticRegression,20.09,0.8092105263157895,0.7457454050374405,0.8722466960352423,0.8565917857953256
3,MCAR_0.2,self_training,1.0,RandomForestClassifier,20.09,0.8223684210526315,0.7461992285001134,0.8831168831168831,0.8690719310188336
3,MCAR_0.2,self_training,1.0,XGBClassifier,20.09,0.8157894736842105,0.7333787156796006,0.8793103448275862,0.8497844338552303
3,MCAR_0.2,label_propagation,,,20.09,0.7828947368421053,0.70285908781484,0.8558951965065502,0.7953256183344679
3,MCAR_0.5,naive,,,54.08,0.7894736842105263,0.6317222600408441,0.8709677419354839,0.6977535738597685
3,MCAR_0.5,self_training,1.0,SVC,54.08,0.7828947368421053,0.6189017472203313,0.8674698795180723,0.7413206262763785
3,MCAR_0.5,self_training,1.0,LogisticRegression,54.08,0.8157894736842105,0.708191513501248,0.8823529411764706,0.842069434989789
3,MCAR_0.5,self_training,1.0,RandomForestClassifier,54.08,0.8157894736842105,0.6578171091445427,0.888,0.7612888586339913
3,MCAR_0.5,self_training,1.0,XGBClassifier,54.08,0.7763157894736842,0.6984343090537781,0.8508771929824561,0.8137054685727251
3,MCAR_0.5,label_propagation,,,54.08,0.7631578947368421,0.6056274109371454,0.8536585365853658,0.6997957794417972
3,MCAR_0.8,naive,,,80.57,0.7894736842105263,0.6737009303380985,0.865546218487395,0.7533469480372136
3,MCAR_0.8,self_training,1.0,SVC,80.57,0.743421052631579,0.7182890855457227,0.8169014084507042,0.8400272294077604
3,MCAR_0.8,self_training,1.0,LogisticRegression,80.57,0.6578947368421053,0.6355797594735648,0.7475728155339806,0.7013841615611528
3,MCAR_0.8,self_training,1.0,RandomForestClassifier,80.57,0.7171052631578947,0.6670070342636714,0.8018433179723502,0.7524393011118674
3,MCAR_0.8,self_training,1.0,XGBClassifier,80.57,0.8289473684210527,0.7254368050828228,0.8907563025210085,0.8391195824824144
3,MCAR_0.8,label_propagation,,,80.57,0.4144736842105263,0.5810074880871341,0.3776223776223776,0.6128885863399138
3,MAR1,naive,,,59.38,0.8289473684210527,0.7170410710233719,0.8916666666666667,0.8175629680054459
3,MAR1,self_training,1.0,SVC,59.38,0.7697368421052632,0.7359882005899705,0.8387096774193549,0.8409348763331064
3,MAR1,self_training,1.0,LogisticRegression,59.38,0.8092105263157895,0.6869752666212843,0.8796680497925311,0.8039482641252553
3,MAR1,self_training,1.0,RandomForestClassifier,59.38,0.7697368421052632,0.6856137962332652,0.8471615720524017,0.8152938506920808
3,MAR1,self_training,1.0,XGBClassifier,59.38,0.7631578947368421,0.7147719537100068,0.8363636363636363,0.8171091445427728
3,MAR1,label_propagation,,,59.38,0.7105263157894737,0.5954163830270025,0.8103448275862069,0.6870887224869525
3,MAR2,naive,,,49.01,0.7894736842105263,0.7156796006353529,0.8596491228070176,0.8146131154980712
3,MAR2,self_training,1.0,SVC,49.01,0.8092105263157895,0.703766734740186,0.8776371308016878,0.8259587020648969
3,MAR2,self_training,1.0,LogisticRegression,49.01,0.8157894736842105,0.7417744497390515,0.8782608695652174,0.8538688450192875
3,MAR2,self_training,1.0,RandomForestClassifier,49.01,0.7960526315789473,0.7285001134558657,0.8634361233480177,0.8275470841842523
3,MAR2,self_training,1.0,XGBClassifier,49.01,0.7697368421052632,0.7443839346494214,0.8372093023255814,0.8100748808713412
3,MAR2,label_propagation,,,49.01,0.7236842105263158,0.6462446108463807,0.8125,0.7719537100068072
3,MNAR,naive,,,52.1,0.75,0.6807351940095303,0.8303571428571429,0.786022237349671
3,MNAR,self_training,1.0,SVC,52.1,0.7105263157894737,0.6373950533242568,0.8018018018018018,0.7449512139777626
3,MNAR,self_training,1.0,LogisticRegression,52.1,0.7302631578947368,0.6674608577263444,0.8144796380090498,0.7494894486044927
3,MNAR,self_training,1.0,RandomForestClassifier,52.1,0.743421052631579,0.7266848196051736,0.8151658767772512,0.8457000226911732
3,MNAR,self_training,1.0,XGBClassifier,52.1,0.8026315789473685,0.7665078284547311,0.8636363636363636,0.8411617880644431
