Seed,Scheme,Approach,k_best,base_estimator,Missing_Percent,Accuracy,Balanced_Acc,F1,ROC_AUC
0,MCAR_0.8,self_training,1.0,RandomForestClassifier,76.0,0.8846153846153846,0.8856209150326797,0.9090909090909091,0.9084967320261439
0,MCAR_0.8,self_training,1.0,XGBClassifier,76.0,0.6538461538461539,0.6830065359477124,0.6896551724137931,0.7973856209150327
0,MCAR_0.8,label_propagation,,,76.0,0.38461538461538464,0.477124183006536,0.2727272727272727,0.5555555555555556
0,MAR1,naive,,,45.33,0.8461538461538461,0.8562091503267973,0.875,0.915032679738562
0,MAR1,self_training,1.0,SVC,45.33,0.9615384615384616,0.9705882352941176,0.9696969696969697,0.9411764705882353
0,MAR1,self_training,1.0,LogisticRegression,45.33,0.9230769230769231,0.9411764705882353,0.9375,0.9281045751633986
0,MAR1,self_training,1.0,RandomForestClassifier,45.33,0.8846153846153846,0.8856209150326797,0.9090909090909091,0.9542483660130718
0,MAR1,self_training,1.0,XGBClassifier,45.33,0.9230769230769231,0.9150326797385621,0.9411764705882353,0.9281045751633988
0,MAR1,label_propagation,,,45.33,0.8461538461538461,0.8823529411764706,0.8666666666666667,0.9084967320261438
0,MAR2,naive,,,48.0,0.9230769230769231,0.9150326797385621,0.9411764705882353,0.9542483660130718
0,MAR2,self_training,1.0,SVC,48.0,0.8846153846153846,0.9117647058823529,0.9032258064516129,0.9215686274509804
0,MAR2,self_training,1.0,LogisticRegression,48.0,0.7692307692307693,0.7973856209150327,0.8,0.8562091503267975
0,MAR2,self_training,1.0,RandomForestClassifier,48.0,0.8846153846153846,0.8594771241830066,0.9142857142857143,0.9084967320261438
0,MAR2,self_training,1.0,XGBClassifier,48.0,0.9230769230769231,0.9150326797385621,0.9411764705882353,0.9215686274509804
0,MAR2,label_propagation,,,48.0,0.7692307692307693,0.7973856209150327,0.8,0.8627450980392157
0,MNAR,naive,,,53.33,0.7307692307692307,0.7156862745098038,0.7878787878787878,0.7973856209150326
0,MNAR,self_training,1.0,SVC,53.33,0.6923076923076923,0.7124183006535948,0.7333333333333333,0.803921568627451
0,MNAR,self_training,1.0,LogisticRegression,53.33,0.6153846153846154,0.5751633986928104,0.7058823529411765,0.6797385620915033
0,MNAR,self_training,1.0,RandomForestClassifier,53.33,0.7307692307692307,0.7156862745098038,0.7878787878787878,0.8562091503267973
0,MNAR,self_training,1.0,XGBClassifier,53.33,0.7692307692307693,0.7973856209150327,0.8,0.8692810457516339
0,MNAR,label_propagation,,,53.33,0.6153846153846154,0.6797385620915033,0.6153846153846154,0.607843137254902
1,None,Oracle,,,0.0,0.7692307692307693,0.7189542483660131,0.8333333333333334,0.8431372549019608
1,MCAR_0.2,naive,,,24.0,0.7307692307692307,0.7418300653594772,0.7741935483870968,0.8562091503267975
1,MCAR_0.2,self_training,1.0,SVC,24.0,0.8846153846153846,0.8856209150326797,0.9090909090909091,0.869281045751634
1,MCAR_0.2,self_training,1.0,LogisticRegression,24.0,0.8846153846153846,0.8856209150326797,0.9090909090909091,0.869281045751634
1,MCAR_0.2,self_training,1.0,RandomForestClassifier,24.0,0.7307692307692307,0.7156862745098038,0.7878787878787878,0.7908496732026145
1,MCAR_0.2,self_training,1.0,XGBClassifier,24.0,0.6538461538461539,0.6830065359477124,0.6896551724137931,0.7124183006535948
1,MCAR_0.2,label_propagation,,,24.0,0.6923076923076923,0.6862745098039216,0.75,0.7189542483660132
1,MCAR_0.5,naive,,,48.0,0.8076923076923077,0.8006535947712419,0.8484848484848485,0.9150326797385621
1,MCAR_0.5,self_training,1.0,SVC,48.0,0.7692307692307693,0.7450980392156863,0.8235294117647058,0.8431372549019607
1,MCAR_0.5,self_training,1.0,LogisticRegression,48.0,0.9230769230769231,0.9411764705882353,0.9375,0.9346405228758169
1,MCAR_0.5,self_training,1.0,RandomForestClassifier,48.0,0.9615384615384616,0.9705882352941176,0.9696969696969697,0.9411764705882353
1,MCAR_0.5,self_training,1.0,XGBClassifier,48.0,0.8076923076923077,0.8529411764705883,0.8275862068965517,0.9411764705882353
1,MCAR_0.5,label_propagation,,,48.0,0.7692307692307693,0.7712418300653594,0.8125,0.8366013071895425
1,MCAR_0.8,naive,,,73.33,0.7307692307692307,0.6111111111111112,0.8292682926829268,0.6993464052287581
1,MCAR_0.8,self_training,1.0,SVC,73.33,0.6153846153846154,0.5751633986928104,0.7058823529411765,0.6797385620915033
