Seed,Scheme,Approach,Missing_Percent,Accuracy,Balanced_Acc,F1,ROC_AUC
42,MAR1,iterative_pseudo_labels,37.78,0.7582417582417582,0.7585034013605442,0.7441860465116279,0.8537414965986394
42,MAR2,naive,25.93,0.7692307692307693,0.7619047619047619,0.7272727272727273,0.8343051506316812
42,MAR2,pseudo_labels,25.93,0.7362637362637363,0.7312925170068028,0.7,0.8474246841593781
42,MAR2,iterative_pseudo_labels,25.93,0.7582417582417582,0.7517006802721089,0.717948717948718,0.8391642371234208
42,MNAR,naive,17.41,0.7142857142857143,0.7125850340136055,0.6904761904761905,0.8090379008746357
42,MNAR,pseudo_labels,17.41,0.7582417582417582,0.7568027210884354,0.7380952380952381,0.8406219630709426
42,MNAR,iterative_pseudo_labels,17.41,0.7582417582417582,0.7568027210884354,0.7380952380952381,0.8406219630709426
43,None,Oracle,0.0,0.7252747252747253,0.7142857142857142,0.6575342465753424,0.7915451895043732
43,MCAR_0.2,naive,20.74,0.7142857142857143,0.7057823129251701,0.6578947368421053,0.7565597667638484
43,MCAR_0.2,pseudo_labels,20.74,0.7472527472527473,0.739795918367347,0.7012987012987013,0.749757045675413
43,MCAR_0.2,iterative_pseudo_labels,20.74,0.7362637362637363,0.7278911564625851,0.6842105263157895,0.7346938775510204
43,MCAR_0.5,naive,54.44,0.6703296703296703,0.6598639455782314,0.5945945945945946,0.7142857142857144
43,MCAR_0.5,pseudo_labels,54.44,0.7032967032967034,0.6904761904761905,0.6197183098591549,0.7011661807580175
43,MCAR_0.5,iterative_pseudo_labels,54.44,0.6813186813186813,0.6700680272108843,0.6027397260273972,0.6938775510204083
43,MCAR_0.8,naive,80.37,0.6153846153846154,0.6071428571428572,0.5454545454545454,0.7312925170068026
43,MCAR_0.8,pseudo_labels,80.37,0.6373626373626373,0.6292517006802721,0.5714285714285714,0.6720116618075802
43,MCAR_0.8,iterative_pseudo_labels,80.37,0.6593406593406593,0.6513605442176871,0.5974025974025974,0.7269193391642371
43,MAR1,naive,36.67,0.7472527472527473,0.739795918367347,0.7012987012987013,0.8143828960155493
43,MAR1,pseudo_labels,36.67,0.7142857142857143,0.7023809523809523,0.6388888888888888,0.7857142857142857
43,MAR1,iterative_pseudo_labels,36.67,0.7252747252747253,0.717687074829932,0.6753246753246753,0.7803692905733722
43,MAR2,naive,25.19,0.6593406593406593,0.653061224489796,0.6075949367088608,0.7089407191448007
43,MAR2,pseudo_labels,25.19,0.6813186813186813,0.6717687074829932,0.6133333333333333,0.7074829931972789
43,MAR2,iterative_pseudo_labels,25.19,0.6813186813186813,0.6717687074829932,0.6133333333333333,0.7137998056365403
43,MNAR,naive,19.63,0.6923076923076923,0.6938775510204082,0.6818181818181818,0.793002915451895
43,MNAR,pseudo_labels,19.63,0.6813186813186813,0.6819727891156462,0.6666666666666666,0.7925170068027211
43,MNAR,iterative_pseudo_labels,19.63,0.6813186813186813,0.6819727891156462,0.6666666666666666,0.7925170068027211
44,None,Oracle,0.0,0.7692307692307693,0.7602040816326531,0.72,0.8333333333333334
44,MCAR_0.2,naive,18.52,0.7362637362637363,0.7227891156462585,0.6571428571428571,0.7827988338192419
44,MCAR_0.2,pseudo_labels,18.52,0.7362637362637363,0.7244897959183674,0.6666666666666666,0.8041788143828961
44,MCAR_0.2,iterative_pseudo_labels,18.52,0.7032967032967034,0.6870748299319728,0.5970149253731343,0.7886297376093295
44,MCAR_0.5,naive,46.3,0.6923076923076923,0.6819727891156463,0.6216216216216216,0.7614188532555879
44,MCAR_0.5,pseudo_labels,46.3,0.7252747252747253,0.7142857142857142,0.6575342465753424,0.7973760932944607
44,MCAR_0.5,iterative_pseudo_labels,46.3,0.7142857142857143,0.7006802721088435,0.6285714285714286,0.783284742468416
44,MCAR_0.8,naive,77.41,0.7362637362637363,0.7193877551020409,0.6363636363636364,0.7691933916423712
44,MCAR_0.8,pseudo_labels,77.41,0.6263736263736264,0.6258503401360545,0.6046511627906976,0.7006802721088435
44,MCAR_0.8,iterative_pseudo_labels,77.41,0.6043956043956044,0.6003401360544218,0.5609756097560976,0.608357628765792
44,MAR1,naive,47.41,0.6703296703296703,0.6649659863945578,0.625,0.7230320699708455
44,MAR1,pseudo_labels,47.41,0.6263736263736264,0.6156462585034013,0.5405405405405406,0.6778425655976675
44,MAR1,iterative_pseudo_labels,47.41,0.5824175824175825,0.5714285714285714,0.4864864864864865,0.6506316812439261
44,MAR2,naive,26.67,0.7802197802197802,0.7738095238095237,0.7435897435897436,0.8406219630709427
44,MAR2,pseudo_labels,26.67,0.7582417582417582,0.7482993197278911,0.7027027027027027,0.8313896987366375
44,MAR2,iterative_pseudo_labels,26.67,0.7692307692307693,0.7619047619047619,0.7272727272727273,0.8289601554907677
44,MNAR,naive,13.33,0.7802197802197802,0.7738095238095237,0.7435897435897436,0.8318756073858116
44,MNAR,pseudo_labels,13.33,0.7692307692307693,0.7636054421768708,0.7341772151898734,0.8270165208940718
44,MNAR,iterative_pseudo_labels,13.33,0.7692307692307693,0.7636054421768708,0.7341772151898734,0.8270165208940718
45,None,Oracle,0.0,0.7362637362637363,0.7210884353741497,0.6470588235294118,0.8284742468415938
45,MCAR_0.2,naive,22.22,0.7362637362637363,0.7261904761904762,0.6756756756756757,0.8260447035957239
45,MCAR_0.2,pseudo_labels,22.22,0.7802197802197802,0.7721088435374149,0.7368421052631579,0.8576287657920311
45,MCAR_0.2,iterative_pseudo_labels,22.22,0.7802197802197802,0.7738095238095237,0.7435897435897436,0.8508260447035957
45,MCAR_0.5,naive,47.41,0.7362637362637363,0.7210884353741497,0.6470588235294118,0.7633624878522837
45,MCAR_0.5,pseudo_labels,47.41,0.7252747252747253,0.7091836734693877,0.6268656716417911,0.7546161321671525
45,MCAR_0.5,iterative_pseudo_labels,47.41,0.7362637362637363,0.7193877551020409,0.6363636363636364,0.7293488824101069
45,MCAR_0.8,naive,81.48,0.7142857142857143,0.7108843537414966,0.6829268292682927,0.7448979591836734
45,MCAR_0.8,pseudo_labels,81.48,0.7362637362637363,0.7312925170068028,0.7,0.7517006802721089
45,MCAR_0.8,iterative_pseudo_labels,81.48,0.6703296703296703,0.6581632653061225,0.5833333333333334,0.6861030126336249
45,MAR1,naive,30.0,0.7362637362637363,0.7244897959183674,0.6666666666666666,0.8211856171039845
