Seed,Scheme,Approach,k_best,base_estimator,Missing_Percent,Accuracy,Balanced_Acc,F1,ROC_AUC
1,MAR1,label_propagation,,,51.92,0.7142857142857143,0.7205882352941176,0.6428571428571429,0.7973856209150326
1,MAR2,naive,,,53.85,0.7142857142857143,0.7189542483660131,0.6666666666666666,0.7679738562091503
1,MAR2,self_training,1.0,SVC,53.85,0.6285714285714286,0.6323529411764706,0.5806451612903226,0.7222222222222222
1,MAR2,self_training,1.0,LogisticRegression,53.85,0.5428571428571428,0.5522875816993464,0.3333333333333333,0.6601307189542484
1,MAR2,self_training,1.0,RandomForestClassifier,53.85,0.6,0.6029411764705883,0.5625,0.7810457516339869
1,MAR2,self_training,1.0,XGBClassifier,53.85,0.5142857142857142,0.522875816993464,0.32,0.6437908496732027
1,MAR2,label_propagation,,,53.85,0.5714285714285714,0.5833333333333334,0.2857142857142857,0.7941176470588236
1,MNAR,naive,,,46.15,0.6571428571428571,0.6617647058823529,0.6,0.803921568627451
1,MNAR,self_training,1.0,SVC,46.15,0.6,0.6062091503267973,0.5,0.7647058823529411
1,MNAR,self_training,1.0,LogisticRegression,46.15,0.6,0.6045751633986928,0.5333333333333333,0.7875816993464052
1,MNAR,self_training,1.0,RandomForestClassifier,46.15,0.8,0.8006535947712419,0.8,0.8300653594771242
1,MNAR,self_training,1.0,XGBClassifier,46.15,0.7142857142857143,0.7189542483660131,0.6666666666666666,0.803921568627451
1,MNAR,label_propagation,,,46.15,0.6,0.6078431372549019,0.46153846153846156,0.7581699346405228
2,None,Oracle,,,0.0,0.7714285714285715,0.7745098039215685,0.75,0.8496732026143791
2,MCAR_0.2,naive,,,24.04,0.8,0.8022875816993464,0.7878787878787878,0.8431372549019608
2,MCAR_0.2,self_training,1.0,SVC,24.04,0.7428571428571429,0.7434640522875817,0.7428571428571429,0.8088235294117647
2,MCAR_0.2,self_training,1.0,LogisticRegression,24.04,0.7428571428571429,0.7434640522875817,0.7428571428571429,0.7957516339869282
2,MCAR_0.2,self_training,1.0,RandomForestClassifier,24.04,0.6571428571428571,0.6568627450980392,0.6666666666666666,0.7467320261437909
2,MCAR_0.2,self_training,1.0,XGBClassifier,24.04,0.7428571428571429,0.7467320261437909,0.7096774193548387,0.8137254901960784
2,MCAR_0.2,label_propagation,,,24.04,0.8285714285714286,0.8316993464052287,0.8125,0.8856209150326797
2,MCAR_0.5,naive,,,46.15,0.8285714285714286,0.8300653594771241,0.8235294117647058,0.880718954248366
2,MCAR_0.5,self_training,1.0,SVC,46.15,0.8,0.8022875816993464,0.7878787878787878,0.8725490196078431
2,MCAR_0.5,self_training,1.0,LogisticRegression,46.15,0.8571428571428571,0.8594771241830066,0.8484848484848485,0.9183006535947712
2,MCAR_0.5,self_training,1.0,RandomForestClassifier,46.15,0.8571428571428571,0.857843137254902,0.8571428571428571,0.8790849673202614
2,MCAR_0.5,self_training,1.0,XGBClassifier,46.15,0.7714285714285715,0.7712418300653594,0.7777777777777778,0.8137254901960785
2,MCAR_0.5,label_propagation,,,46.15,0.6571428571428571,0.6633986928104575,0.5714285714285714,0.8366013071895425
2,MCAR_0.8,naive,,,82.69,0.7428571428571429,0.7483660130718954,0.6896551724137931,0.8104575163398693
2,MCAR_0.8,self_training,1.0,SVC,82.69,0.8285714285714286,0.8316993464052287,0.8125,0.8954248366013072
2,MCAR_0.8,self_training,1.0,LogisticRegression,82.69,0.7714285714285715,0.7745098039215685,0.75,0.8562091503267975
2,MCAR_0.8,self_training,1.0,RandomForestClassifier,82.69,0.6285714285714286,0.6323529411764706,0.5806451612903226,0.7810457516339869
2,MCAR_0.8,self_training,1.0,XGBClassifier,82.69,0.6,0.5980392156862745,0.631578947368421,0.7777777777777778
2,MCAR_0.8,label_propagation,,,82.69,0.4857142857142857,0.49836601307189543,0.1,0.5228758169934641
2,MAR1,naive,,,47.12,0.7142857142857143,0.7156862745098038,0.7058823529411765,0.8431372549019608
2,MAR1,self_training,1.0,SVC,47.12,0.8285714285714286,0.8316993464052287,0.8125,0.9411764705882353
