Seed,Scheme,Approach,k_best,base_estimator,Missing_Percent,Accuracy,Balanced_Acc,F1,ROC_AUC
5,MAR2,label_propagation,,,55.0,0.42857142857142855,0.45,0.0,0.36363636363636365
5,MNAR,naive,,,46.67,0.7142857142857143,0.7136363636363636,0.7272727272727273,0.7818181818181819
5,MNAR,self_training,1.0,SVC,46.67,0.42857142857142855,0.42727272727272725,0.45454545454545453,0.5454545454545454
5,MNAR,self_training,1.0,LogisticRegression,46.67,0.8095238095238095,0.8045454545454545,0.8333333333333334,0.8818181818181818
5,MNAR,self_training,1.0,RandomForestClassifier,46.67,0.7142857142857143,0.7136363636363636,0.7272727272727273,0.7818181818181819
5,MNAR,self_training,1.0,XGBClassifier,46.67,0.7142857142857143,0.7136363636363636,0.7272727272727273,0.7818181818181819
5,MNAR,label_propagation,,,46.67,0.38095238095238093,0.39545454545454545,0.13333333333333333,0.5
6,None,Oracle,,,0.0,0.9047619047619048,0.9090909090909092,0.9,0.9272727272727272
6,MCAR_0.2,naive,,,20.0,0.8095238095238095,0.8136363636363637,0.8,0.8818181818181818
6,MCAR_0.2,self_training,1.0,SVC,20.0,0.8095238095238095,0.8181818181818181,0.7777777777777778,0.990909090909091
6,MCAR_0.2,self_training,1.0,LogisticRegression,20.0,0.8571428571428571,0.8636363636363636,0.8421052631578947,0.9
6,MCAR_0.2,self_training,1.0,RandomForestClassifier,20.0,0.8095238095238095,0.8181818181818181,0.7777777777777778,0.8727272727272728
6,MCAR_0.2,self_training,1.0,XGBClassifier,20.0,0.7619047619047619,0.7681818181818182,0.7368421052631579,0.8181818181818181
6,MCAR_0.2,label_propagation,,,20.0,0.7619047619047619,0.7681818181818182,0.7368421052631579,0.8272727272727273
6,MCAR_0.5,naive,,,48.33,0.6666666666666666,0.6590909090909092,0.72,0.7727272727272727
6,MCAR_0.5,self_training,1.0,SVC,48.33,0.5714285714285714,0.5681818181818181,0.6086956521739131,0.6636363636363636
6,MCAR_0.5,self_training,1.0,LogisticRegression,48.33,0.7619047619047619,0.7681818181818182,0.7368421052631579,0.8363636363636364
6,MCAR_0.5,self_training,1.0,RandomForestClassifier,48.33,0.8571428571428571,0.8590909090909091,0.8571428571428571,0.9363636363636364
6,MCAR_0.5,self_training,1.0,XGBClassifier,48.33,0.5714285714285714,0.5681818181818181,0.6086956521739131,0.5909090909090908
6,MCAR_0.5,label_propagation,,,48.33,0.5238095238095238,0.5454545454545454,0.16666666666666666,0.7272727272727273
6,MCAR_0.8,naive,,,85.0,0.47619047619047616,0.48636363636363633,0.35294117647058826,0.5545454545454546
6,MCAR_0.8,self_training,1.0,SVC,85.0,0.47619047619047616,0.5,0.0,0.5727272727272728
6,MCAR_0.8,self_training,1.0,LogisticRegression,85.0,0.5238095238095238,0.5,0.6875,0.5
6,MCAR_0.8,self_training,1.0,RandomForestClassifier,85.0,0.47619047619047616,0.5,0.0,0.5727272727272728
6,MCAR_0.8,self_training,1.0,XGBClassifier,85.0,0.42857142857142855,0.4409090909090909,0.25,0.7
6,MCAR_0.8,label_propagation,,,85.0,0.47619047619047616,0.5,0.0,0.5727272727272728
6,MAR1,naive,,,43.33,0.6666666666666666,0.6636363636363636,0.6956521739130435,0.7818181818181819
6,MAR1,self_training,1.0,SVC,43.33,0.7142857142857143,0.7,0.7857142857142857,0.7636363636363637
6,MAR1,self_training,1.0,LogisticRegression,43.33,0.6666666666666666,0.6636363636363636,0.6956521739130435,0.7454545454545454
6,MAR1,self_training,1.0,RandomForestClassifier,43.33,0.8095238095238095,0.8136363636363637,0.8,0.8636363636363636
6,MAR1,self_training,1.0,XGBClassifier,43.33,0.7142857142857143,0.7181818181818183,0.7,0.7272727272727273
6,MAR1,label_propagation,,,43.33,0.5714285714285714,0.5909090909090909,0.3076923076923077,0.5909090909090908
6,MAR2,naive,,,45.0,0.7619047619047619,0.7681818181818182,0.7368421052631579,0.9363636363636364
6,MAR2,self_training,1.0,SVC,45.0,0.6190476190476191,0.6181818181818182,0.6363636363636364,0.6909090909090909
6,MAR2,self_training,1.0,LogisticRegression,45.0,0.7142857142857143,0.7227272727272727,0.6666666666666666,0.8181818181818181
6,MAR2,self_training,1.0,RandomForestClassifier,45.0,0.9047619047619048,0.9090909090909092,0.9,0.9272727272727272
6,MAR2,self_training,1.0,XGBClassifier,45.0,0.6666666666666666,0.6772727272727272,0.5882352941176471,0.8272727272727273
6,MAR2,label_propagation,,,45.0,0.5714285714285714,0.5909090909090909,0.3076923076923077,0.6818181818181819
6,MNAR,naive,,,51.67,0.7619047619047619,0.7681818181818182,0.7368421052631579,0.8545454545454545
6,MNAR,self_training,1.0,SVC,51.67,0.5714285714285714,0.5727272727272728,0.5714285714285714,0.5545454545454546
6,MNAR,self_training,1.0,LogisticRegression,51.67,0.6666666666666666,0.6545454545454545,0.7407407407407407,0.8272727272727273
6,MNAR,self_training,1.0,RandomForestClassifier,51.67,0.9047619047619048,0.9090909090909092,0.9,0.9272727272727272
6,MNAR,self_training,1.0,XGBClassifier,51.67,0.8571428571428571,0.8590909090909091,0.8571428571428571,0.9272727272727272
6,MNAR,label_propagation,,,51.67,0.47619047619047616,0.5,0.0,0.6909090909090909
7,None,Oracle,,,0.0,0.6190476190476191,0.6227272727272727,0.6,0.6
7,MCAR_0.2,naive,,,15.0,0.5714285714285714,0.5590909090909091,0.6666666666666666,0.6363636363636365
7,MCAR_0.2,self_training,1.0,SVC,15.0,0.6190476190476191,0.6181818181818182,0.6363636363636364,0.7363636363636363
7,MCAR_0.2,self_training,1.0,LogisticRegression,15.0,0.5714285714285714,0.5636363636363637,0.64,0.6545454545454544
7,MCAR_0.2,self_training,1.0,RandomForestClassifier,15.0,0.6190476190476191,0.6227272727272727,0.6,0.6
7,MCAR_0.2,self_training,1.0,XGBClassifier,15.0,0.6666666666666666,0.6545454545454545,0.7407407407407407,0.7454545454545455
7,MCAR_0.2,label_propagation,,,15.0,0.6190476190476191,0.6181818181818182,0.6363636363636364,0.8
7,MCAR_0.5,naive,,,48.33,0.47619047619047616,0.4772727272727273,0.47619047619047616,0.4636363636363636
7,MCAR_0.5,self_training,1.0,SVC,48.33,0.42857142857142855,0.42727272727272725,0.45454545454545453,0.45454545454545453
7,MCAR_0.5,self_training,1.0,LogisticRegression,48.33,0.6190476190476191,0.6227272727272727,0.6,0.7181818181818181
7,MCAR_0.5,self_training,1.0,RandomForestClassifier,48.33,0.6190476190476191,0.6227272727272727,0.6,0.6
7,MCAR_0.5,self_training,1.0,XGBClassifier,48.33,0.6190476190476191,0.6227272727272727,0.6,0.5818181818181818
7,MCAR_0.5,label_propagation,,,48.33,0.5714285714285714,0.5909090909090909,0.3076923076923077,0.7727272727272727
7,MCAR_0.8,naive,,,75.0,0.38095238095238093,0.4,0.0,0.44545454545454544
7,MCAR_0.8,self_training,1.0,SVC,75.0,0.47619047619047616,0.4727272727272727,0.5217391304347826,0.4363636363636363
7,MCAR_0.8,self_training,1.0,LogisticRegression,75.0,0.47619047619047616,0.46818181818181814,0.56,0.4636363636363636
7,MCAR_0.8,self_training,1.0,RandomForestClassifier,75.0,0.8095238095238095,0.8090909090909091,0.8181818181818182,0.8363636363636363
7,MCAR_0.8,self_training,1.0,XGBClassifier,75.0,0.6190476190476191,0.6227272727272727,0.6,0.709090909090909
7,MCAR_0.8,label_propagation,,,75.0,0.42857142857142855,0.45,0.0,0.4818181818181818
7,MAR1,naive,,,41.67,0.8571428571428571,0.8545454545454545,0.8695652173913043,0.9272727272727272
7,MAR1,self_training,1.0,SVC,41.67,0.6190476190476191,0.6227272727272727,0.6,0.6545454545454545
7,MAR1,self_training,1.0,LogisticRegression,41.67,0.42857142857142855,0.42727272727272725,0.45454545454545453,0.5272727272727272
7,MAR1,self_training,1.0,RandomForestClassifier,41.67,0.8095238095238095,0.8090909090909091,0.8181818181818182,0.8363636363636363
7,MAR1,self_training,1.0,XGBClassifier,41.67,0.7142857142857143,0.7181818181818183,0.7,0.7363636363636363
7,MAR1,label_propagation,,,41.67,0.7142857142857143,0.7181818181818183,0.7,0.6454545454545455
7,MAR2,naive,,,43.33,0.7142857142857143,0.7136363636363636,0.7272727272727273,0.8363636363636363
7,MAR2,self_training,1.0,SVC,43.33,0.7142857142857143,0.7181818181818183,0.7,0.8272727272727273
7,MAR2,self_training,1.0,LogisticRegression,43.33,0.7142857142857143,0.7136363636363636,0.7272727272727273,0.8727272727272728
7,MAR2,self_training,1.0,RandomForestClassifier,43.33,0.8095238095238095,0.8090909090909091,0.8181818181818182,0.8363636363636363
7,MAR2,self_training,1.0,XGBClassifier,43.33,0.5238095238095238,0.5045454545454545,0.6666666666666666,0.5272727272727273
7,MAR2,label_propagation,,,43.33,0.8095238095238095,0.8181818181818181,0.7777777777777778,0.8636363636363636
7,MNAR,naive,,,48.33,0.8095238095238095,0.8136363636363637,0.8,0.8636363636363636
7,MNAR,self_training,1.0,SVC,48.33,0.5238095238095238,0.5136363636363637,0.6153846153846154,0.6727272727272727
7,MNAR,self_training,1.0,LogisticRegression,48.33,0.7619047619047619,0.7727272727272727,0.7058823529411765,0.7454545454545455
7,MNAR,self_training,1.0,RandomForestClassifier,48.33,0.6190476190476191,0.6227272727272727,0.6,0.6
7,MNAR,self_training,1.0,XGBClassifier,48.33,0.5238095238095238,0.5181818181818182,0.5833333333333334,0.6818181818181819
7,MNAR,label_propagation,,,48.33,0.5714285714285714,0.5909090909090909,0.3076923076923077,0.5090909090909091
8,None,Oracle,,,0.0,0.9047619047619048,0.9,0.9166666666666666,0.8727272727272728
8,MCAR_0.2,naive,,,18.33,0.7619047619047619,0.759090909090909,0.782608695652174,0.7909090909090909
8,MCAR_0.2,self_training,1.0,SVC,18.33,0.6190476190476191,0.6136363636363636,0.6666666666666666,0.6636363636363636
8,MCAR_0.2,self_training,1.0,LogisticRegression,18.33,0.9047619047619048,0.9,0.9166666666666666,0.9272727272727272
8,MCAR_0.2,self_training,1.0,RandomForestClassifier,18.33,0.7619047619047619,0.759090909090909,0.782608695652174,0.7727272727272727
8,MCAR_0.2,self_training,1.0,XGBClassifier,18.33,0.6190476190476191,0.6181818181818182,0.6363636363636364,0.6818181818181819
8,MCAR_0.2,label_propagation,,,18.33,0.8095238095238095,0.8090909090909091,0.8181818181818182,0.8727272727272728
