Seed,Scheme,Approach,w1,b1,w2,b2,wx,wy,by,k_best,base_estimator,Missing_Percent,Accuracy,Balanced_Acc,F1,ROC_AUC,Imputation_score
0,MAR1,self_training,1.0,0.0,,,,,,1.0,RandomForestClassifier,52.42,0.5476190476190477,0.5477272727272727,0.5581395348837209,0.6318181818181818,"[0.5, 0.5, 0.6666666666666666, 0.5, 0.5, 0.5857142857142856, 0.6458333333333333, 0.5634920634920635, 0.5584415584415584, 0.6041666666666667, 0.5470085470085471, 0.5857142857142856, 0.58125, 0.5729166666666667, 0.6018099547511313, 0.597165991902834, 0.6214285714285714, 0.6125, 0.6330532212885154, 0.6515151515151515, 0.6681922196796339, 0.6594202898550725, 0.6521739130434783, 0.6460869565217391, 0.6201923076923077, 0.6348148148148148, 0.6112637362637363, 0.6251596424010217, 0.6206896551724138, 0.6166666666666667, 0.6129032258064516, 0.609375]"
0,MAR1,self_training,1.0,0.0,,,,,,1.0,XGBClassifier,52.42,0.6428571428571429,0.6386363636363637,0.6808510638297872,0.675,"[1.0, 0.8333333333333333, 0.5, 0.6333333333333333, 0.7083333333333333, 0.5857142857142856, 0.5714285714285714, 0.5634920634920635, 0.5555555555555556, 0.6, 0.6363636363636364, 0.6666666666666666, 0.6923076923076923, 0.7142857142857143, 0.7008928571428572, 0.7196078431372549, 0.7361111111111112, 0.725, 0.7159090909090908, 0.702020202020202, 0.6681922196796339, 0.6594202898550725, 0.6521739130434783, 0.6460869565217391, 0.6201923076923077, 0.6153846153846154, 0.5925925925925926, 0.5892857142857142, 0.5862068965517242, 0.5684093437152391, 0.5666666666666667, 0.5650048875855327]"
0,MAR1,label_propagation,1.0,0.0,,,,,,,,52.42,0.5714285714285714,0.5681818181818181,0.6086956521739131,0.6,"[0.5478219696969697, 0.5184659090909092, 0.5511363636363636, 0.5980113636363636, 0.5838068181818181, 0.5691287878787878, 0.5691287878787878, 0.5388257575757576, 0.5544507575757576, 0.5544507575757576, 0.5857007575757576, 0.5857007575757576, 0.5553977272727273, 0.5553977272727273, 0.5553977272727273, 0.5553977272727273, 0.5553977272727273, 0.5553977272727273, 0.5710227272727273, 0.5710227272727273, 0.5710227272727273, 0.5710227272727273, 0.5710227272727273, 0.5710227272727273, 0.5710227272727273, 0.5710227272727273, 0.5710227272727273, 0.5710227272727273, 0.5710227272727273, 0.5710227272727273]"
0,MAR1,naive,1.0,2.0,,,,,,,,83.87,0.5952380952380952,0.5886363636363636,0.6530612244897959,0.5954545454545455,[]
0,MAR1,self_training,1.0,2.0,,,,,,1.0,SVC,83.87,0.5,0.4954545454545455,0.5531914893617021,0.6272727272727273,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.8333333333333334, 0.8571428571428571, 0.75, 0.725, 0.6515151515151515, 0.641025641025641, 0.6714285714285715, 0.696969696969697, 0.6871657754010696, 0.6794258373205742, 0.6619433198380567, 0.6821428571428572, 0.66875, 0.6583333333333333, 0.6515151515151515, 0.6431818181818182, 0.6363636363636364, 0.6306818181818181, 0.6043478260869566, 0.6, 0.5962962962962963, 0.593103448275862, 0.5903225806451613, 0.5878787878787879, 0.6018099547511313, 0.582010582010582, 0.5634920634920635, 0.5620300751879699, 0.5450928381962865, 0.5441547518923465, 0.5433039294306334, 0.556060606060606, 0.5681003584229392, 0.5794836956521738, 0.5902643455834946, 0.6004901960784315, 0.5959183673469388, 0.5916666666666667, 0.5763157894736842, 0.5625, 0.5600191296030608, 0.5576923076923077, 0.5463286713286714, 0.5359531772575251, 0.5430756843800322, 0.5415860735009671, 0.5401785714285714]"
0,MAR1,self_training,1.0,2.0,,,,,,1.0,LogisticRegression,83.87,0.5,0.5045454545454545,0.46153846153846156,0.5840909090909091,"[0.5, 0.5, 0.6666666666666666, 0.75, 0.8, 0.8333333333333334, 0.8571428571428571, 0.8174603174603174, 0.8375, 0.8535353535353536, 0.829059829059829, 0.7937062937062938, 0.8095238095238095, 0.7916666666666667, 0.7678571428571428, 0.7823529411764706, 0.7684210526315789, 0.78125, 0.7638888888888888, 0.7756892230576441, 0.7386363636363636, 0.7505175983436853, 0.7391304347826086, 0.7295652173913043, 0.72, 0.6923076923076923, 0.6854395604395604, 0.6966794380587484, 0.7071428571428571, 0.6835372636262513, 0.6781609195402298, 0.6882352941176471, 0.6672811059907834, 0.6770833333333333, 0.6726973684210527, 0.6818181818181819, 0.6904411764705882, 0.6986062717770035, 0.6928147659854977, 0.6885606536769328, 0.6961722488038278, 0.7034188034188034, 0.6993998908892526, 0.6940840685002594, 0.6903932304629168, 0.6855719031798766, 0.6922727272727274, 0.6986928104575163, 0.7048494983277591, 0.7105475040257649, 0.6956018518518519, 0.7008928571428572]"
0,MAR1,self_training,1.0,2.0,,,,,,1.0,RandomForestClassifier,83.87,0.5476190476190477,0.5431818181818182,0.5957446808510638,0.6295454545454546,"[1.0, 1.0, 0.875, 0.8333333333333333, 0.8125, 0.8333333333333333, 0.7333333333333334, 0.7666666666666666, 0.7922077922077921, 0.8125, 0.775, 0.75, 0.7321428571428572, 0.7512820512820513, 0.7008928571428572, 0.7196078431372549, 0.7087719298245614, 0.66875, 0.6619318181818181, 0.65625, 0.6458333333333333, 0.6621052631578948, 0.676923076923077, 0.6904761904761905, 0.702922077922078, 0.7143928035982009, 0.7082748948106592, 0.71875, 0.7284848484848485, 0.7188552188552189, 0.6953781512605042, 0.6733990147783251, 0.6691519105312209, 0.6789473684210526, 0.6881720430107527, 0.6841070023603462, 0.6651785714285714, 0.6472868217054264, 0.6303475935828877, 0.6278772378516624, 0.6256127450980392, 0.610204081632653, 0.6067291781577495, 0.6036106750392465, 0.6007964161274266, 0.5989956958393113, 0.586080586080586, 0.573716542343133, 0.5618686868686869, 0.5603864734299517, 0.5493230174081238, 0.5476190476190477]"
0,MAR1,self_training,1.0,2.0,,,,,,1.0,XGBClassifier,83.87,0.6666666666666666,0.6659090909090909,0.6818181818181818,0.6522727272727272,"[0.5, 0.5, 0.6666666666666666, 0.75, 0.7083333333333333, 0.6666666666666666, 0.6458333333333333, 0.6904761904761905, 0.725, 0.7083333333333333, 0.6964285714285714, 0.7222222222222222, 0.74375, 0.71875, 0.7375565610859729, 0.6904761904761905, 0.7087719298245614, 0.66875, 0.6583333333333333, 0.6515151515151515, 0.6458333333333333, 0.6621052631578948, 0.676923076923077, 0.6904761904761905, 0.702922077922078, 0.7143928035982009, 0.725, 0.7348387096774194, 0.7091346153846154, 0.7036199095022624, 0.6953781512605042, 0.6882352941176471, 0.6672811059907834, 0.6630340017436791, 0.6592224979321754, 0.66875, 0.6632352941176471, 0.6721254355400696, 0.6805555555555556, 0.6885606536769328, 0.6833631484794276, 0.6670454545454545, 0.6635869565217392, 0.6475155279503106, 0.6329051383399209, 0.6401515151515151, 0.636734693877551, 0.6334782608695653, 0.6396321070234114, 0.6362906463267763, 0.6417794970986461, 0.6383928571428572]"
0,MAR1,label_propagation,1.0,2.0,,,,,,,,83.87,0.5476190476190477,0.5409090909090909,0.6122448979591837,0.5818181818181818,"[0.5059523809523809, 0.5238095238095238, 0.53125, 0.5401785714285714, 0.5491071428571429, 0.5446428571428571, 0.5520833333333333, 0.5491071428571428, 0.5386904761904762, 0.5372023809523809, 0.5461309523809524, 0.5446428571428572, 0.5327380952380952, 0.53125, 0.5208333333333333, 0.5297619047619048, 0.5386904761904762, 0.5476190476190476, 0.5461309523809524, 0.5729166666666667, 0.5818452380952381, 0.5714285714285714, 0.5892857142857143, 0.5892857142857143, 0.5892857142857143, 0.5788690476190477, 0.5788690476190477, 0.5684523809523809, 0.5773809523809523, 0.5565476190476191, 0.5461309523809523, 0.5357142857142857, 0.5252976190476191, 0.5252976190476191, 0.5342261904761905, 0.5342261904761905, 0.5342261904761905, 0.5431547619047619, 0.5520833333333334, 0.53125, 0.5401785714285714, 0.5580357142857143, 0.5580357142857143, 0.5669642857142857, 0.5669642857142857, 0.5669642857142857, 0.5669642857142857, 0.5669642857142857, 0.5669642857142857, 0.5669642857142857, 0.5669642857142857, 0.5669642857142857, 0.5669642857142857, 0.5669642857142857, 0.5669642857142857, 0.5669642857142857, 0.5669642857142857, 0.5669642857142857, 0.5669642857142857, 0.5669642857142857, 0.5669642857142857, 0.5669642857142857, 0.5669642857142857, 0.5669642857142857, 0.5669642857142857, 0.5669642857142857, 0.5669642857142857, 0.5669642857142857, 0.5565476190476191, 0.5565476190476191, 0.5565476190476191, 0.5565476190476191, 0.5565476190476191]"
0,MAR1,naive,3.0,0.0,,,,,,,,44.35,0.5714285714285714,0.5636363636363637,0.64,0.65,[]
