Seed,Scheme,Approach,sigma,w1,b1,w2,b2,wx,wy,by,Missing_Percent,Accuracy,Balanced_Acc,F1,ROC_AUC,Imputation_score
0,MCAR_0.8,label_propagation,5.0,,,,,,,,81.73,0.42857142857142855,0.4166666666666667,0.6,0.2777777777777778,"[0.5208333333333334, 0.5208333333333334, 0.5208333333333334, 0.5208333333333334, 0.5208333333333334, 0.5208333333333334, 0.5319444444444444, 0.5319444444444444, 0.5319444444444444, 0.5319444444444444, 0.5319444444444444, 0.5319444444444444, 0.5430555555555555, 0.5416666666666666, 0.5416666666666666, 0.5416666666666666, 0.5638888888888889, 0.575, 0.575, 0.575, 0.575, 0.575, 0.575, 0.575, 0.575, 0.575, 0.586111111111111, 0.5972222222222222, 0.5972222222222222, 0.6083333333333333, 0.6083333333333333, 0.6083333333333333, 0.6083333333333333, 0.6083333333333333, 0.6083333333333333, 0.6194444444444445, 0.6194444444444445, 0.6180555555555556, 0.6291666666666667, 0.6166666666666667, 0.6166666666666667, 0.6166666666666667, 0.6166666666666667, 0.6388888888888888, 0.6388888888888888, 0.65, 0.6611111111111111, 0.6722222222222223, 0.6833333333333333, 0.6805555555555556, 0.7027777777777777, 0.7138888888888888, 0.7124999999999999, 0.7236111111111111, 0.7111111111111111, 0.6972222222222222, 0.6958333333333333, 0.7152777777777778, 0.7375, 0.7361111111111112, 0.711111111111111, 0.6986111111111111, 0.6736111111111112, 0.6847222222222222, 0.6847222222222222, 0.6472222222222223, 0.6458333333333334, 0.6333333333333333, 0.6069444444444444, 0.6069444444444444, 0.5944444444444444, 0.5944444444444444, 0.5944444444444444, 0.5944444444444444, 0.5944444444444444, 0.5819444444444444, 0.5694444444444444, 0.5694444444444444, 0.5569444444444445, 0.5444444444444444, 0.5444444444444444, 0.5444444444444444, 0.5444444444444444, 0.5319444444444444, 0.5319444444444444, 0.5319444444444444, 0.5319444444444444, 0.5319444444444444, 0.5319444444444444, 0.5319444444444444, 0.5319444444444444, 0.5319444444444444, 0.5319444444444444, 0.5319444444444444, 0.5319444444444444, 0.5319444444444444, 0.5319444444444444, 0.5319444444444444, 0.5319444444444444, 0.5319444444444444, 0.5319444444444444, 0.5194444444444444, 0.5194444444444444, 0.5194444444444444, 0.5194444444444444, 0.5194444444444444, 0.5194444444444444, 0.5194444444444444, 0.5194444444444444, 0.5069444444444444, 0.5069444444444444, 0.4944444444444444, 0.4944444444444444, 0.4944444444444444, 0.4944444444444444, 0.4944444444444444, 0.4944444444444444, 0.4944444444444444, 0.4944444444444444, 0.4819444444444444, 0.4819444444444444, 0.4819444444444444, 0.4819444444444444, 0.4819444444444444, 0.4930555555555555, 0.5041666666666667, 0.5041666666666667, 0.5041666666666667, 0.5041666666666667, 0.5041666666666667, 0.5041666666666667, 0.5041666666666667, 0.5041666666666667, 0.5041666666666667, 0.5041666666666667, 0.5041666666666667, 0.5041666666666667, 0.5041666666666667, 0.5041666666666667, 0.5041666666666667, 0.5041666666666667, 0.5041666666666667, 0.5041666666666667, 0.5041666666666667, 0.5041666666666667, 0.5041666666666667, 0.5041666666666667, 0.5041666666666667, 0.5041666666666667, 0.5041666666666667, 0.5041666666666667, 0.5041666666666667, 0.5041666666666667, 0.5041666666666667, 0.5041666666666667, 0.5041666666666667, 0.5041666666666667, 0.5041666666666667, 0.5041666666666667, 0.5041666666666667, 0.5041666666666667, 0.5041666666666667, 0.5041666666666667, 0.5041666666666667, 0.5041666666666667, 0.5041666666666667, 0.5041666666666667, 0.5041666666666667, 0.5041666666666667, 0.5041666666666667, 0.5041666666666667, 0.5041666666666667, 0.5041666666666667, 0.5041666666666667, 0.5041666666666667, 0.5041666666666667, 0.5041666666666667, 0.5041666666666667, 0.5041666666666667, 0.5041666666666667, 0.5041666666666667, 0.5041666666666667, 0.5041666666666667, 0.5041666666666667, 0.5041666666666667, 0.5041666666666667, 0.5041666666666667, 0.5041666666666667, 0.5041666666666667, 0.5041666666666667, 0.5041666666666667, 0.5041666666666667, 0.5041666666666667, 0.5041666666666667, 0.5041666666666667, 0.5041666666666667, 0.5041666666666667, 0.5041666666666667, 0.5041666666666667, 0.5041666666666667, 0.5041666666666667, 0.5041666666666667, 0.5041666666666667, 0.5041666666666667, 0.5041666666666667, 0.5041666666666667, 0.5041666666666667, 0.5041666666666667, 0.5041666666666667, 0.5041666666666667, 0.5041666666666667, 0.5041666666666667, 0.5041666666666667, 0.5041666666666667, 0.5041666666666667, 0.5041666666666667, 0.5041666666666667, 0.5041666666666667, 0.5041666666666667, 0.5041666666666667, 0.5041666666666667, 0.5041666666666667, 0.5041666666666667, 0.5041666666666667, 0.5041666666666667, 0.5041666666666667, 0.5041666666666667, 0.5041666666666667, 0.5041666666666667, 0.5041666666666667, 0.5041666666666667, 0.5041666666666667, 0.5041666666666667, 0.5041666666666667, 0.5041666666666667, 0.5041666666666667, 0.5041666666666667, 0.5041666666666667, 0.5041666666666667, 0.5041666666666667, 0.5041666666666667, 0.5041666666666667, 0.5041666666666667, 0.5041666666666667, 0.5041666666666667, 0.5041666666666667, 0.5041666666666667, 0.5041666666666667, 0.5041666666666667, 0.5041666666666667, 0.5041666666666667, 0.5041666666666667, 0.5041666666666667, 0.5041666666666667, 0.5041666666666667, 0.5041666666666667, 0.5041666666666667, 0.5041666666666667, 0.5041666666666667, 0.5041666666666667, 0.5041666666666667, 0.5041666666666667, 0.5041666666666667, 0.5041666666666667, 0.5041666666666667, 0.5041666666666667, 0.5041666666666667, 0.5041666666666667, 0.5041666666666667, 0.5041666666666667, 0.5041666666666667, 0.5041666666666667, 0.5041666666666667, 0.5041666666666667, 0.5041666666666667, 0.5041666666666667, 0.5041666666666667, 0.5041666666666667, 0.5041666666666667, 0.5041666666666667, 0.5041666666666667, 0.5041666666666667, 0.5041666666666667, 0.5041666666666667, 0.5041666666666667, 0.5041666666666667, 0.5041666666666667, 0.5041666666666667, 0.5041666666666667, 0.5041666666666667, 0.5041666666666667, 0.5041666666666667, 0.5041666666666667, 0.5041666666666667, 0.5041666666666667, 0.5041666666666667, 0.5041666666666667, 0.5041666666666667, 0.5041666666666667, 0.5041666666666667, 0.5041666666666667, 0.5041666666666667, 0.5041666666666667, 0.5041666666666667, 0.5041666666666667, 0.5041666666666667, 0.5041666666666667, 0.5041666666666667, 0.5041666666666667, 0.5041666666666667, 0.5041666666666667, 0.5041666666666667, 0.5041666666666667, 0.5041666666666667, 0.5041666666666667, 0.5041666666666667, 0.5041666666666667, 0.5041666666666667, 0.5041666666666667, 0.5041666666666667, 0.5041666666666667]"
0,MCAR_0.8,label_propagation,10.0,,,,,,,,81.73,0.7142857142857143,0.7205882352941176,0.6428571428571429,0.7843137254901961,"[0.5208333333333334, 0.5208333333333334, 0.5319444444444444, 0.5319444444444444, 0.5430555555555555, 0.5652777777777778, 0.5652777777777778, 0.5652777777777778, 0.5527777777777778, 0.5527777777777778, 0.5527777777777778, 0.5527777777777778, 0.5513888888888889, 0.5513888888888889, 0.5625, 0.5847222222222223, 0.5833333333333334, 0.5944444444444444, 0.6166666666666667, 0.6166666666666667, 0.6277777777777778, 0.6388888888888888, 0.6388888888888888, 0.6375, 0.6486111111111111, 0.6486111111111111, 0.6930555555555555, 0.6930555555555555, 0.7041666666666666, 0.7041666666666666, 0.6916666666666667, 0.6916666666666667, 0.6916666666666667, 0.6916666666666667, 0.6916666666666667, 0.7027777777777777, 0.7138888888888888, 0.7138888888888888, 0.7138888888888888, 0.7013888888888888, 0.7013888888888888, 0.7, 0.7]"
0,MCAR_0.8,label_propagation,15.0,,,,,,,,81.73,0.6,0.6045751633986928,0.5333333333333333,0.7156862745098039,"[0.5208333333333334, 0.5208333333333334, 0.5319444444444444, 0.5541666666666667, 0.5652777777777778, 0.5652777777777778, 0.5652777777777778, 0.5652777777777778, 0.5652777777777778, 0.5527777777777778, 0.5527777777777778, 0.5402777777777779, 0.5402777777777779, 0.5402777777777779, 0.5402777777777779, 0.5513888888888889, 0.5388888888888889, 0.55, 0.5611111111111111, 0.5833333333333334, 0.6055555555555556, 0.6277777777777778, 0.6388888888888888, 0.6388888888888888, 0.6611111111111111, 0.6708333333333334, 0.6708333333333334, 0.6708333333333334, 0.6583333333333333, 0.6569444444444444, 0.6680555555555555, 0.6902777777777778, 0.6902777777777778, 0.6777777777777778, 0.6763888888888889, 0.6763888888888889, 0.6763888888888889, 0.6763888888888889, 0.6763888888888889, 0.6763888888888889, 0.6763888888888889, 0.6875, 0.6986111111111111, 0.6986111111111111, 0.6986111111111111, 0.6986111111111111, 0.6986111111111111]"
0,MCAR_0.8,label_propagation,20.0,,,,,,,,81.73,0.6,0.6045751633986928,0.5333333333333333,0.7156862745098039,"[0.5208333333333334, 0.5208333333333334, 0.5319444444444444, 0.5652777777777778, 0.5652777777777778, 0.5652777777777778, 0.5652777777777778, 0.5652777777777778, 0.5652777777777778, 0.5527777777777778, 0.5527777777777778, 0.5527777777777778, 0.5527777777777778, 0.5402777777777779, 0.5402777777777779, 0.5402777777777779, 0.5277777777777778, 0.5388888888888889, 0.5388888888888889, 0.55, 0.5611111111111111, 0.5819444444444444, 0.6152777777777778, 0.6263888888888889, 0.6375, 0.6597222222222222, 0.6708333333333334, 0.6708333333333334, 0.6583333333333333, 0.6583333333333333, 0.6694444444444444, 0.6916666666666667, 0.7027777777777777, 0.6777777777777778, 0.6652777777777779, 0.6652777777777779, 0.6652777777777779, 0.6652777777777779, 0.6763888888888889, 0.6763888888888889, 0.6763888888888889, 0.6875, 0.6861111111111111, 0.6861111111111111, 0.6861111111111111, 0.6861111111111111, 0.6861111111111111, 0.6861111111111111, 0.6861111111111111, 0.6861111111111111]"
0,MCAR_0.8,label_propagation,30.0,,,,,,,,81.73,0.6,0.6045751633986928,0.5333333333333333,0.7156862745098039,"[0.5208333333333334, 0.5208333333333334, 0.5319444444444444, 0.5652777777777778, 0.5652777777777778, 0.5652777777777778, 0.5652777777777778, 0.5652777777777778, 0.5652777777777778, 0.5527777777777778, 0.5527777777777778, 0.5527777777777778, 0.5527777777777778, 0.5527777777777778, 0.5527777777777778, 0.5402777777777779, 0.5402777777777779, 0.5277777777777778, 0.5277777777777778, 0.5263888888888889, 0.5375, 0.5375, 0.5708333333333333, 0.6041666666666666, 0.6152777777777778, 0.6375, 0.6486111111111111, 0.6708333333333334, 0.6708333333333334, 0.6583333333333333, 0.6583333333333333, 0.6694444444444444, 0.6916666666666667, 0.7027777777777777, 0.6777777777777778, 0.6777777777777778, 0.6652777777777779, 0.6652777777777779, 0.6652777777777779, 0.6652777777777779, 0.6652777777777779, 0.6638888888888889, 0.675, 0.6861111111111111, 0.6861111111111111, 0.6861111111111111, 0.6861111111111111, 0.6861111111111111, 0.6861111111111111, 0.6861111111111111, 0.6861111111111111, 0.6861111111111111]"
0,MCAR_0.8,label_propagation,40.0,,,,,,,,81.73,0.6,0.6045751633986928,0.5333333333333333,0.7156862745098039,"[0.5208333333333334, 0.5208333333333334, 0.5319444444444444, 0.5652777777777778, 0.5652777777777778, 0.5652777777777778, 0.5652777777777778, 0.5652777777777778, 0.5652777777777778, 0.5527777777777778, 0.5527777777777778, 0.5527777777777778, 0.5527777777777778, 0.5527777777777778, 0.5527777777777778, 0.5402777777777779, 0.5402777777777779, 0.5277777777777778, 0.5152777777777777, 0.5263888888888889, 0.5263888888888889, 0.5375, 0.5486111111111112, 0.5819444444444444, 0.6041666666666666, 0.6375, 0.6375, 0.6597222222222222, 0.6708333333333334, 0.6708333333333334, 0.6583333333333333, 0.6583333333333333, 0.6694444444444444, 0.6916666666666667, 0.7027777777777777, 0.6777777777777778, 0.6777777777777778, 0.6652777777777779, 0.6652777777777779, 0.6652777777777779, 0.6652777777777779, 0.6527777777777778, 0.6638888888888889, 0.6861111111111111, 0.6861111111111111, 0.6861111111111111, 0.6861111111111111, 0.6861111111111111, 0.6861111111111111, 0.6861111111111111, 0.6861111111111111, 0.6861111111111111, 0.6861111111111111, 0.6861111111111111]"
0,MAR1,label_propagation,0.1,1.0,0.0,,,,,,51.92,0.6,0.6111111111111112,0.36363636363636365,0.8071895424836601,[]
0,MAR1,label_propagation,0.3,1.0,0.0,,,,,,51.92,0.6571428571428571,0.6666666666666666,0.5,0.8300653594771241,[0.5172413793103449]
0,MAR1,label_propagation,0.5,1.0,0.0,,,,,,51.92,0.6571428571428571,0.6666666666666666,0.5,0.8300653594771241,[0.5172413793103449]
0,MAR1,label_propagation,1.0,1.0,0.0,,,,,,51.92,0.7142857142857143,0.7222222222222222,0.6153846153846154,0.8562091503267975,"[0.5979310344827586, 0.6324137931034484, 0.6496551724137931]"
